,Unnamed: 0,content,intensity,sentiment
655,655, how is aussieim hopin to be there in sydney in less than a week just got my visa on thursday whoot whoot,1,happiness
656,656,i feel useful again and serves as a reminder that ive come a long way since the first days of vertigo,1,happiness
657,657,im sure its a great film but i guess i wasnt feeling too appreciative and just had a long day,1,happiness
658,658, i heard one of your songs and you have an amazing voice  i was stunned,1,happiness
659,659,i do feel stressed i have a bunch of tools in my pocket to fight back with,1,anger
660,660,i can barely stand the sight of a dog wearing a choke collar because i feel the dog s suffering,1,sadness
661,661,ouch head hurts,1,sadness
662,662, was able to create an itunes acct but can no longer redeem the kris allen album note said it got canceled,1,sadness
663,663,i feel like it skews the kids idea of what is cute and adorable and just encourages annoying behaviors,1,happiness
664,664,i feel comfortable that i am not far above a and would like some more,1,happiness
665,665,i fear that because i suffer from depression the people i care about feel inhibited when they are going through hard times,1,sadness
666,666,yayz todays is the day i call and see if i got that job x3 i ish so happy even though i slept horribly so im kinda drained,1,happiness
667,667,im putting my books in a stack and wondering when ill stop feeling so sad about the passing of ray bradbury,1,sadness
668,668,i was feeling hopeful around the time i took it,1,happiness
669,669,i need a bear hug  and im going to camp today,1,happiness
670,670,im sad about missing out on the opportunity to be in valencias new video,1,sadness
671,671,last course when i passed with good marks three subjects which i had previously failed,1,happiness
672,672,i have immense sympathy with the general point but as a possible proto writer trying to find time to write in the corners of life and with no sign of an agent let alone a publishing contract this feels a little precious,1,happiness
673,673,i get the feeling that after today and yesterday ive gained back every pound ive lost,1,sadness
674,674,i feel really heartbroken,2,sadness
675,675,im going to say is that i know my activities are out of balance when i start feeling burdened by something that is supposed to be fun,1,sadness
676,676,  you mean the fam  minus ahugs,1,sadness
677,677,i feel a bit more inadequate in every aspect and it just breaks me down further,2,sadness
678,678, lucky you all weve had is rain in the city today  enjoy ,1,happiness
679,679,i ignore peoples talking when i feel hurt already,1,sadness
680,680, very heartwarming indeed ill be looking forward to that day,1,happiness
681,681,im feeling it would be obnoxious,1,anger
682,682,i went to see the entrance examination results at university  i rejoyced at my success,1,happiness
683,683,no southland this wk,1,sadness
684,684,i suspect those might also be factors in making him not feel rich,1,happiness
685,685,i feel so dirty so unamerican so french,2,sadness
686,686,i know that i love what i do but struggle with feeling content and balanced,1,happiness
687,687,i am trying to work hard with these feelings and i understand that they have to be resolved and put behind me,1,happiness
688,688,i cough alot more and feel somewhat irritable at times,1,anger
689,689,watching jonas for nicks beautiful voice to put me to sleep,1,happiness
690,690,i am sorry that you feel i deserve to be blamed for the friends i pick all of which are better then some of the friends i could be hanging out with getting high and drunk while underage,1,sadness
691,691,i am feeling fine today and felt fine yesterday,1,happiness
692,692,i got into austin just after last night exhausted and still feeling pretty lousy from the cold i got in seattle last week,1,sadness
693,693, thanks for having me i had a great time too,1,happiness
694,694,i have come from the summer time and feeling like coach hated me,1,anger
695,695,i like feeling devastated,1,sadness
696,696,i am tired of feeling more than someone else feels and being embarrassed that i said something that was not mutual,1,sadness
697,697,i understand the logic of having a student congress but i cant help but feel thats its really really really boring,2,sadness
698,698,im not sure if it has something to do with venus being so close but i have been feeling so depressed,1,sadness
699,699,im feeling lonely while scott is at work,1,sadness
700,700, we can miss our babies together haha im dreading taking him to the kennel,1,sadness
701,701,i was sleeping soo good but just woke up like 10 mins ago n got sick  not feeling so great i wanna go back to sleep but im wide awake,1,sadness
702,702, i heard that you cant make it,1,sadness
703,703,i feel guilt that i was cranky last night and didn t fully embrace my evening alone with the boy,1,anger
704,704, thanks for the follow bro,1,happiness
705,705,i feel curiously invigorated,1,happiness
706,706,i wanted to go out to walk but i didnt know either where or with whom suddenly an invitation appeared,1,happiness
707,707,i did behave the same way when she was going through all this maybe i was the same or acted the same i don t think i did but i guess it is a matter of perception but when it happens to you you feel devastated,1,sadness
708,708,yay made it home feels great to be back and its still light out,1,happiness
709,709,i look at your kids i feel jealous sure,1,anger
710,710,i am living with my dad and his wife in his new home and i feel very unwelcome here,1,sadness
